2022-02-07 07:05:03.0,0.002336817123958785,2022-02-07 07:05:03.0,0.0,2022-02-07 07:05:03.0,1,2022-02-07 07:05:03.0,NaN,2022-02-07 07:05:03.0,360
2022-02-07 07:05:09.0,0.00262690002518251,2022-02-07 07:05:09.0,0.0,2022-02-07 07:05:09.0,1,2022-02-07 07:05:09.0,NaN,2022-02-07 07:05:09.0,360
2022-02-07 07:05:15.0,0.00262690002518251,2022-02-07 07:05:15.0,0.0,2022-02-07 07:05:15.0,1,2022-02-07 07:05:15.0,NaN,2022-02-07 07:05:15.0,360
2022-02-07 07:05:21.0,0.0017260190857682984,2022-02-07 07:05:21.0,0.0,2022-02-07 07:05:21.0,1,2022-02-07 07:05:21.0,NaN,2022-02-07 07:05:21.0,360
2022-02-07 07:05:27.0,0.0017260190857682984,2022-02-07 07:05:27.0,0.0,2022-02-07 07:05:27.0,1,2022-02-07 07:05:27.0,NaN,2022-02-07 07:05:27.0,360
2022-02-07 07:05:34.0,0.0011906463213426557,2022-02-07 07:05:34.0,0.0,2022-02-07 07:05:34.0,1,2022-02-07 07:05:34.0,NaN,2022-02-07 07:05:34.0,360
2022-02-07 07:05:40.0,0.0018952276827200853,2022-02-07 07:05:40.0,0.0,2022-02-07 07:05:40.0,1,2022-02-07 07:05:40.0,NaN,2022-02-07 07:05:40.0,360
2022-02-07 07:05:46.0,0.0018952276827200853,2022-02-07 07:05:46.0,0.0,2022-02-07 07:05:46.0,1,2022-02-07 07:05:46.0,NaN,2022-02-07 07:05:46.0,720
2022-02-07 07:05:52.0,0.0019148354447575803,2022-02-07 07:05:52.0,0.0,2022-02-07 07:05:52.0,1,2022-02-07 07:05:52.0,NaN,2022-02-07 07:05:52.0,720
2022-02-07 07:05:58.0,9.648488888888411E-4,2022-02-07 07:05:58.0,0.0,2022-02-07 07:05:58.0,1,2022-02-07 07:05:58.0,NaN,2022-02-07 07:05:58.0,720
2022-02-07 07:06:04.0,0.0011839085267562942,2022-02-07 07:06:04.0,0.0,2022-02-07 07:06:04.0,1,2022-02-07 07:06:04.0,NaN,2022-02-07 07:06:04.0,720
2022-02-07 07:06:10.0,0.0024761406303333722,2022-02-07 07:06:10.0,0.0,2022-02-07 07:06:10.0,1,2022-02-07 07:06:10.0,NaN,2022-02-07 07:06:10.0,720
2022-02-07 07:06:16.0,0.0036597987915031297,2022-02-07 07:06:16.0,0.0,2022-02-07 07:06:16.0,1,2022-02-07 07:06:16.0,NaN,2022-02-07 07:06:16.0,720
2022-02-07 07:06:22.0,0.0036597987915031297,2022-02-07 07:06:22.0,0.0,2022-02-07 07:06:22.0,1,2022-02-07 07:06:22.0,NaN,2022-02-07 07:06:22.0,720
2022-02-07 07:06:28.0,0.0043769435727395575,2022-02-07 07:06:28.0,0.0,2022-02-07 07:06:28.0,1,2022-02-07 07:06:28.0,NaN,2022-02-07 07:06:28.0,720
2022-02-07 07:06:34.0,0.003125575405293318,2022-02-07 07:06:34.0,0.0,2022-02-07 07:06:34.0,1,2022-02-07 07:06:34.0,NaN,2022-02-07 07:06:34.0,720
2022-02-07 07:06:40.0,0.0032646765472221875,2022-02-07 07:06:40.0,0.0,2022-02-07 07:06:40.0,1,2022-02-07 07:06:40.0,NaN,2022-02-07 07:06:40.0,720
2022-02-07 07:06:46.0,0.0024301724411700193,2022-02-07 07:06:46.0,0.0,2022-02-07 07:06:46.0,1,2022-02-07 07:06:46.0,NaN,2022-02-07 07:06:46.0,1080
2022-02-07 07:06:52.0,0.0024301724411700193,2022-02-07 07:06:52.0,0.0,2022-02-07 07:06:52.0,1,2022-02-07 07:06:52.0,NaN,2022-02-07 07:06:52.0,1080
2022-02-07 07:06:58.0,0.0015075466666666494,2022-02-07 07:06:58.0,0.0,2022-02-07 07:06:58.0,1,2022-02-07 07:06:58.0,NaN,2022-02-07 07:06:58.0,1080
2022-02-07 07:07:04.0,0.001859891875968971,2022-02-07 07:07:04.0,0.0,2022-02-07 07:07:04.0,1,2022-02-07 07:07:04.0,NaN,2022-02-07 07:07:04.0,1080
2022-02-07 07:07:10.0,0.0027782569526047162,2022-02-07 07:07:10.0,0.0,2022-02-07 07:07:10.0,1,2022-02-07 07:07:10.0,NaN,2022-02-07 07:07:10.0,1080
2022-02-07 07:07:16.0,0.002340703241323965,2022-02-07 07:07:16.0,0.0,2022-02-07 07:07:16.0,1,2022-02-07 07:07:16.0,NaN,2022-02-07 07:07:16.0,1080
2022-02-07 07:07:22.0,0.002204184694865938,2022-02-07 07:07:22.0,0.0,2022-02-07 07:07:22.0,1,2022-02-07 07:07:22.0,NaN,2022-02-07 07:07:22.0,1080
2022-02-07 07:07:28.0,0.002204184694865938,2022-02-07 07:07:28.0,0.0,2022-02-07 07:07:28.0,1,2022-02-07 07:07:28.0,NaN,2022-02-07 07:07:28.0,1080
2022-02-07 07:07:34.0,0.0017243862068965128,2022-02-07 07:07:34.0,0.0,2022-02-07 07:07:34.0,1,2022-02-07 07:07:34.0,NaN,2022-02-07 07:07:34.0,1080
2022-02-07 07:07:40.0,0.0018577092780978064,2022-02-07 07:07:40.0,0.0,2022-02-07 07:07:40.0,1,2022-02-07 07:07:40.0,NaN,2022-02-07 07:07:40.0,1080
2022-02-07 07:07:46.0,0.0015932767741713575,2022-02-07 07:07:46.0,0.0,2022-02-07 07:07:46.0,1,2022-02-07 07:07:46.0,NaN,2022-02-07 07:07:46.0,1440
2022-02-07 07:07:52.0,0.001321579214465687,2022-02-07 07:07:52.0,0.0,2022-02-07 07:07:52.0,1,2022-02-07 07:07:52.0,NaN,2022-02-07 07:07:53.0,1440
2022-02-07 07:07:59.0,0.0019606752944062735,2022-02-07 07:07:59.0,0.0,2022-02-07 07:07:59.0,1,2022-02-07 07:07:59.0,NaN,2022-02-07 07:07:59.0,1440
2022-02-07 07:08:05.0,0.001909708791512352,2022-02-07 07:08:05.0,0.0,2022-02-07 07:08:05.0,1,2022-02-07 07:08:05.0,NaN,2022-02-07 07:08:05.0,1440
2022-02-07 07:08:11.0,0.0013213699508205412,2022-02-07 07:08:11.0,0.0,2022-02-07 07:08:11.0,1,2022-02-07 07:08:11.0,NaN,2022-02-07 07:08:11.0,1440
2022-02-07 07:08:17.0,0.0017138559802205846,2022-02-07 07:08:17.0,0.0,2022-02-07 07:08:17.0,1,2022-02-07 07:08:17.0,NaN,2022-02-07 07:08:17.0,1440
2022-02-07 07:08:23.0,0.0017138559802205846,2022-02-07 07:08:23.0,0.0,2022-02-07 07:08:23.0,1,2022-02-07 07:08:23.0,NaN,2022-02-07 07:08:23.0,1440
2022-02-07 07:08:29.0,0.002132139792752985,2022-02-07 07:08:29.0,0.0,2022-02-07 07:08:29.0,1,2022-02-07 07:08:29.0,NaN,2022-02-07 07:08:29.0,1440
2022-02-07 07:08:35.0,0.001392679999999934,2022-02-07 07:08:35.0,0.0,2022-02-07 07:08:35.0,1,2022-02-07 07:08:35.0,NaN,2022-02-07 07:08:35.0,1440
2022-02-07 07:08:41.0,0.002638165691362041,2022-02-07 07:08:41.0,0.0,2022-02-07 07:08:41.0,1,2022-02-07 07:08:41.0,NaN,2022-02-07 07:08:41.0,1440
2022-02-07 07:08:47.0,0.002638165691362041,2022-02-07 07:08:47.0,0.0,2022-02-07 07:08:47.0,1,2022-02-07 07:08:47.0,NaN,2022-02-07 07:08:47.0,1800
2022-02-07 07:08:53.0,0.0019007336934225645,2022-02-07 07:08:53.0,0.0,2022-02-07 07:08:53.0,1,2022-02-07 07:08:53.0,NaN,2022-02-07 07:08:53.0,1800
2022-02-07 07:08:59.0,0.0022798060506726346,2022-02-07 07:08:59.0,0.0,2022-02-07 07:08:59.0,1,2022-02-07 07:08:59.0,NaN,2022-02-07 07:08:59.0,1800
2022-02-07 07:09:05.0,0.0011742266666666347,2022-02-07 07:09:05.0,0.0,2022-02-07 07:09:05.0,1,2022-02-07 07:09:05.0,NaN,2022-02-07 07:09:05.0,1800
2022-02-07 07:09:11.0,0.0016855676863053797,2022-02-07 07:09:11.0,0.0,2022-02-07 07:09:11.0,1,2022-02-07 07:09:11.0,NaN,2022-02-07 07:09:11.0,1800
2022-02-07 07:09:17.0,0.0016855676863053797,2022-02-07 07:09:17.0,0.0,2022-02-07 07:09:17.0,1,2022-02-07 07:09:17.0,NaN,2022-02-07 07:09:17.0,1800
2022-02-07 07:09:23.0,0.0014282432277975257,2022-02-07 07:09:23.0,0.0,2022-02-07 07:09:23.0,1,2022-02-07 07:09:23.0,NaN,2022-02-07 07:09:23.0,1800
2022-02-07 07:09:29.0,0.0016441617963703506,2022-02-07 07:09:29.0,0.0,2022-02-07 07:09:29.0,1,2022-02-07 07:09:29.0,NaN,2022-02-07 07:09:29.0,1800
2022-02-07 07:09:35.0,0.0018958366640020646,2022-02-07 07:09:35.0,0.0,2022-02-07 07:09:35.0,1,2022-02-07 07:09:35.0,NaN,2022-02-07 07:09:35.0,1800
2022-02-07 07:09:41.0,0.0013091384110488922,2022-02-07 07:09:41.0,0.0,2022-02-07 07:09:41.0,1,2022-02-07 07:09:41.0,NaN,2022-02-07 07:09:41.0,1800
2022-02-07 07:09:47.0,0.0023957564303222073,2022-02-07 07:09:47.0,0.0,2022-02-07 07:09:47.0,1,2022-02-07 07:09:47.0,NaN,2022-02-07 07:09:47.0,2160
2022-02-07 07:09:53.0,0.0027938676993263974,2022-02-07 07:09:53.0,0.0,2022-02-07 07:09:53.0,1,2022-02-07 07:09:53.0,NaN,2022-02-07 07:09:53.0,2160
2022-02-07 07:09:59.0,0.0024278023704127297,2022-02-07 07:09:59.0,0.0,2022-02-07 07:09:59.0,1,2022-02-07 07:09:59.0,NaN,2022-02-07 07:09:59.0,2160
2022-02-07 07:10:05.0,0.0015475731412741534,2022-02-07 07:10:05.0,0.0,2022-02-07 07:10:05.0,1,2022-02-07 07:10:05.0,NaN,2022-02-07 07:10:05.0,2160
2022-02-07 07:10:11.0,0.0020008846820093926,2022-02-07 07:10:11.0,0.0,2022-02-07 07:10:11.0,1,2022-02-07 07:10:11.0,NaN,2022-02-07 07:10:11.0,2160
2022-02-07 07:10:17.0,0.0016699241840143588,2022-02-07 07:10:17.0,0.0,2022-02-07 07:10:17.0,1,2022-02-07 07:10:17.0,NaN,2022-02-07 07:10:17.0,2160
2022-02-07 07:10:23.0,0.0016699241840143588,2022-02-07 07:10:24.0,0.0,2022-02-07 07:10:24.0,1,2022-02-07 07:10:24.0,NaN,2022-02-07 07:10:24.0,2160
2022-02-07 07:10:30.0,9.547440933796246E-4,2022-02-07 07:10:30.0,0.0,2022-02-07 07:10:30.0,1,2022-02-07 07:10:30.0,NaN,2022-02-07 07:10:30.0,2160
2022-02-07 07:10:36.0,7.782669272921335E-4,2022-02-07 07:10:36.0,0.0,2022-02-07 07:10:36.0,1,2022-02-07 07:10:36.0,NaN,2022-02-07 07:10:36.0,2160
2022-02-07 07:10:42.0,0.0018285589614922316,2022-02-07 07:10:42.0,0.0,2022-02-07 07:10:42.0,1,2022-02-07 07:10:42.0,NaN,2022-02-07 07:10:42.0,2160
2022-02-07 07:10:48.0,0.0017772942850367687,2022-02-07 07:10:48.0,0.0,2022-02-07 07:10:48.0,1,2022-02-07 07:10:48.0,NaN,2022-02-07 07:10:48.0,2520
2022-02-07 07:10:54.0,0.0017772942850367687,2022-02-07 07:10:54.0,0.0,2022-02-07 07:10:54.0,1,2022-02-07 07:10:54.0,NaN,2022-02-07 07:10:54.0,2520
2022-02-07 07:11:00.0,0.001716270614206067,2022-02-07 07:11:00.0,0.0,2022-02-07 07:11:00.0,1,2022-02-07 07:11:00.0,NaN,2022-02-07 07:11:00.0,2520
2022-02-07 07:11:06.0,0.0018115990834606608,2022-02-07 07:11:06.0,0.0,2022-02-07 07:11:06.0,1,2022-02-07 07:11:06.0,NaN,2022-02-07 07:11:06.0,2520
2022-02-07 07:11:12.0,0.001811599083460661,2022-02-07 07:11:12.0,0.0,2022-02-07 07:11:12.0,1,2022-02-07 07:11:12.0,NaN,2022-02-07 07:11:12.0,2520
2022-02-07 07:11:18.0,0.0018399555909338595,2022-02-07 07:11:18.0,0.0,2022-02-07 07:11:18.0,1,2022-02-07 07:11:18.0,NaN,2022-02-07 07:11:18.0,2520
2022-02-07 07:11:24.0,0.0014077398006479903,2022-02-07 07:11:24.0,0.0,2022-02-07 07:11:24.0,1,2022-02-07 07:11:24.0,NaN,2022-02-07 07:11:24.0,2520
2022-02-07 07:11:30.0,0.0017710051259193008,2022-02-07 07:11:30.0,0.0,2022-02-07 07:11:30.0,1,2022-02-07 07:11:30.0,NaN,2022-02-07 07:11:30.0,2520
2022-02-07 07:11:36.0,0.0013367054744570566,2022-02-07 07:11:36.0,0.0,2022-02-07 07:11:36.0,1,2022-02-07 07:11:36.0,NaN,2022-02-07 07:11:36.0,2520
2022-02-07 07:11:42.0,0.0011331447855391238,2022-02-07 07:11:42.0,0.0,2022-02-07 07:11:42.0,1,2022-02-07 07:11:42.0,NaN,2022-02-07 07:11:42.0,2520
2022-02-07 07:11:48.0,0.003238467773310819,2022-02-07 07:11:48.0,0.0,2022-02-07 07:11:48.0,1,2022-02-07 07:11:48.0,NaN,2022-02-07 07:11:48.0,2880
2022-02-07 07:11:54.0,0.004149470226742989,2022-02-07 07:11:54.0,0.0,2022-02-07 07:11:54.0,1,2022-02-07 07:11:54.0,NaN,2022-02-07 07:11:54.0,2880
2022-02-07 07:12:00.0,0.0031665828724653177,2022-02-07 07:12:00.0,0.0,2022-02-07 07:12:00.0,1,2022-02-07 07:12:00.0,NaN,2022-02-07 07:12:00.0,2880
2022-02-07 07:12:06.0,0.0019291419419522613,2022-02-07 07:12:06.0,0.0,2022-02-07 07:12:06.0,1,2022-02-07 07:12:06.0,NaN,2022-02-07 07:12:06.0,2880
2022-02-07 07:12:12.0,0.0025526191755901573,2022-02-07 07:12:12.0,0.0,2022-02-07 07:12:12.0,1,2022-02-07 07:12:12.0,NaN,2022-02-07 07:12:12.0,2880
2022-02-07 07:12:18.0,0.0019964176384467047,2022-02-07 07:12:18.0,0.0,2022-02-07 07:12:18.0,1,2022-02-07 07:12:18.0,NaN,2022-02-07 07:12:18.0,2880
2022-02-07 07:12:24.0,0.0022770025501460066,2022-02-07 07:12:24.0,0.0,2022-02-07 07:12:24.0,1,2022-02-07 07:12:24.0,NaN,2022-02-07 07:12:24.0,2880
2022-02-07 07:12:30.0,0.0025112701134264613,2022-02-07 07:12:30.0,0.0,2022-02-07 07:12:30.0,1,2022-02-07 07:12:30.0,NaN,2022-02-07 07:12:30.0,2880
2022-02-07 07:12:36.0,0.0017877894736842506,2022-02-07 07:12:36.0,0.0,2022-02-07 07:12:36.0,1,2022-02-07 07:12:36.0,NaN,2022-02-07 07:12:36.0,2880
2022-02-07 07:12:42.0,0.0012173257169590915,2022-02-07 07:12:42.0,0.0,2022-02-07 07:12:42.0,1,2022-02-07 07:12:42.0,NaN,2022-02-07 07:12:42.0,2880
2022-02-07 07:12:48.0,0.0019618860307438527,2022-02-07 07:12:48.0,0.0,2022-02-07 07:12:48.0,1,2022-02-07 07:12:48.0,NaN,2022-02-07 07:12:48.0,3240
2022-02-07 07:12:55.0,0.0019618860307438527,2022-02-07 07:12:55.0,0.0,2022-02-07 07:12:55.0,1,2022-02-07 07:12:55.0,NaN,2022-02-07 07:12:55.0,3240
2022-02-07 07:13:01.0,0.0021751592537822815,2022-02-07 07:13:01.0,0.0,2022-02-07 07:13:01.0,1,2022-02-07 07:13:01.0,NaN,2022-02-07 07:13:01.0,3240
2022-02-07 07:13:07.0,0.0024352521618379195,2022-02-07 07:13:07.0,0.0,2022-02-07 07:13:07.0,1,2022-02-07 07:13:07.0,NaN,2022-02-07 07:13:07.0,3240
2022-02-07 07:13:13.0,0.001893408555828983,2022-02-07 07:13:13.0,0.0,2022-02-07 07:13:13.0,1,2022-02-07 07:13:13.0,NaN,2022-02-07 07:13:13.0,3240
2022-02-07 07:13:19.0,0.0021217373536880626,2022-02-07 07:13:19.0,0.0,2022-02-07 07:13:19.0,1,2022-02-07 07:13:19.0,NaN,2022-02-07 07:13:19.0,3240
2022-02-07 07:13:25.0,0.001852025412684685,2022-02-07 07:13:25.0,0.0,2022-02-07 07:13:25.0,1,2022-02-07 07:13:25.0,NaN,2022-02-07 07:13:25.0,3240
2022-02-07 07:13:31.0,0.001852025412684685,2022-02-07 07:13:31.0,0.0,2022-02-07 07:13:31.0,1,2022-02-07 07:13:31.0,NaN,2022-02-07 07:13:31.0,3240
2022-02-07 07:13:37.0,0.0061566428117966285,2022-02-07 07:13:37.0,0.0,2022-02-07 07:13:37.0,1,2022-02-07 07:13:37.0,NaN,2022-02-07 07:13:37.0,3240
2022-02-07 07:13:43.0,0.01103863776327129,2022-02-07 07:13:43.0,0.0,2022-02-07 07:13:43.0,1,2022-02-07 07:13:43.0,NaN,2022-02-07 07:13:43.0,3240
2022-02-07 07:13:49.0,0.00823629558976882,2022-02-07 07:13:49.0,0.0,2022-02-07 07:13:49.0,1,2022-02-07 07:13:49.0,NaN,2022-02-07 07:13:49.0,3600
2022-02-07 07:13:55.0,0.00675319328050797,2022-02-07 07:13:55.0,0.0,2022-02-07 07:13:55.0,1,2022-02-07 07:13:55.0,NaN,2022-02-07 07:13:55.0,3600
2022-02-07 07:14:01.0,0.002195346396081173,2022-02-07 07:14:01.0,0.0,2022-02-07 07:14:01.0,1,2022-02-07 07:14:01.0,NaN,2022-02-07 07:14:01.0,3600
2022-02-07 07:14:07.0,0.0017431111377173732,2022-02-07 07:14:07.0,0.0,2022-02-07 07:14:07.0,1,2022-02-07 07:14:07.0,NaN,2022-02-07 07:14:07.0,3600
2022-02-07 07:14:13.0,0.0017431111377173732,2022-02-07 07:14:13.0,0.0,2022-02-07 07:14:13.0,1,2022-02-07 07:14:13.0,NaN,2022-02-07 07:14:13.0,3600
2022-02-07 07:14:19.0,0.0017065077910174828,2022-02-07 07:14:19.0,0.0,2022-02-07 07:14:19.0,1,2022-02-07 07:14:19.0,NaN,2022-02-07 07:14:19.0,3600
2022-02-07 07:14:25.0,0.0017065077910174828,2022-02-07 07:14:25.0,0.0,2022-02-07 07:14:25.0,1,2022-02-07 07:14:25.0,NaN,2022-02-07 07:14:25.0,3600
2022-02-07 07:14:31.0,0.0013042933852735008,2022-02-07 07:14:31.0,0.0,2022-02-07 07:14:31.0,1,2022-02-07 07:14:31.0,NaN,2022-02-07 07:14:31.0,3600
2022-02-07 07:14:37.0,0.0017304859924202874,2022-02-07 07:14:37.0,0.0,2022-02-07 07:14:37.0,1,2022-02-07 07:14:37.0,NaN,2022-02-07 07:14:37.0,3600
2022-02-07 07:14:43.0,0.0017304859924202874,2022-02-07 07:14:43.0,0.0,2022-02-07 07:14:43.0,1,2022-02-07 07:14:43.0,NaN,2022-02-07 07:14:43.0,3600
2022-02-07 07:14:49.0,9.599768821801799E-4,2022-02-07 07:14:49.0,0.0,2022-02-07 07:14:49.0,1,2022-02-07 07:14:49.0,NaN,2022-02-07 07:14:49.0,3960
2022-02-07 07:14:55.0,7.861193974841836E-4,2022-02-07 07:14:55.0,0.0,2022-02-07 07:14:55.0,1,2022-02-07 07:14:55.0,NaN,2022-02-07 07:14:55.0,3960
2022-02-07 07:15:01.0,0.0012720394353051261,2022-02-07 07:15:01.0,0.0,2022-02-07 07:15:01.0,1,2022-02-07 07:15:01.0,NaN,2022-02-07 07:15:01.0,3960
